Rank,Name,Date,Team,OPP,AB,R,H,TB,2B,3B,HR,RBI,BB,IBB,SO,SB,CS,AVG,OBP,SLG,HBP,SAC,SF
1,Jose Carlos Altuve,Apr 6,HOU,vs CLE,4,1,1,1,0,0,0,0,0,0,1,1,0,0.25,0.25,0.25,0,0,0
1,Jose Carlos Altuve,Apr 8,HOU,vs CLE,4,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0,0,0
1,Jose Carlos Altuve,Apr 9,HOU,vs CLE,3,0,0,0,0,0,0,0,1,0,0,1,0,0.091,0.167,0.091,0,0,0
1,Jose Carlos Altuve,Apr 10,HOU,@ TEX,5,0,1,1,0,0,0,0,0,0,1,0,0,0.125,0.176,0.125,0,0,0
1,Jose Carlos Altuve,Apr 11,HOU,@ TEX,4,0,2,2,0,0,0,1,1,0,0,0,0,0.2,0.273,0.2,0,0,0
1,Jose Carlos Altuve,Apr 12,HOU,@ TEX,6,0,1,1,0,0,0,0,0,0,0,0,0,0.192,0.25,0.192,0,0,0
1,Jose Carlos Altuve,Apr 13,HOU,vs OAK,4,1,3,6,0,0,1,1,0,0,0,0,0,0.267,0.313,0.367,0,0,0
1,Jose Carlos Altuve,Apr 14,HOU,vs OAK,5,0,1,1,0,0,0,0,0,0,0,0,0,0.257,0.297,0.343,0,0,0
1,Jose Carlos Altuve,Apr 15,HOU,vs OAK,4,1,2,3,1,0,0,1,0,0,1,1,0,0.282,0.317,0.385,0,0,0
1,Jose Carlos Altuve,Apr 17,HOU,vs LAA,3,0,1,1,0,0,0,1,1,0,0,1,0,0.286,0.333,0.381,0,0,0
1,Jose Carlos Altuve,Apr 18,HOU,vs LAA,3,1,1,1,0,0,0,0,1,1,1,0,0,0.289,0.347,0.378,0,0,0
1,Jose Carlos Altuve,Apr 19,HOU,vs LAA,5,1,3,3,0,0,0,0,0,0,0,0,1,0.32,0.37,0.4,0,0,0
1,Jose Carlos Altuve,Apr 20,HOU,@ SEA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.296,0.345,0.37,0,1,0
1,Jose Carlos Altuve,Apr 21,HOU,@ SEA,5,0,1,2,1,0,0,3,0,0,0,1,0,0.288,0.333,0.373,0,0,0
1,Jose Carlos Altuve,Apr 22,HOU,@ SEA,5,0,2,2,0,0,0,1,0,0,1,0,0,0.297,0.338,0.375,0,0,0
1,Jose Carlos Altuve,Apr 24,HOU,@ OAK,4,0,2,2,0,0,0,0,2,1,0,0,0,0.309,0.365,0.382,0,0,0
1,Jose Carlos Altuve,Apr 25,HOU,@ OAK,5,1,2,5,0,0,1,3,0,0,0,0,1,0.315,0.367,0.425,0,0,0
1,Jose Carlos Altuve,Apr 26,HOU,@ OAK,5,2,2,2,0,0,0,0,0,0,1,2,0,0.321,0.369,0.423,0,0,0
1,Jose Carlos Altuve,Apr 27,HOU,@ SD,5,1,2,3,1,0,0,1,0,0,0,0,0,0.325,0.371,0.434,0,0,0
1,Jose Carlos Altuve,Apr 28,HOU,@ SD,6,2,4,6,2,0,0,1,0,0,0,1,0,0.348,0.389,0.472,0,0,0
1,Jose Carlos Altuve,Apr 29,HOU,@ SD,4,1,2,3,1,0,0,2,0,0,1,0,0,0.355,0.39,0.484,0,0,1
1,Jose Carlos Altuve,Apr 30,HOU,vs SEA,5,1,3,4,1,0,0,1,0,0,0,1,0,0.367,0.4,0.5,0,0,0
1,Jose Carlos Altuve,May 1,HOU,vs SEA,3,1,2,2,0,0,0,0,1,0,0,0,0,0.376,0.413,0.505,0,0,0
1,Jose Carlos Altuve,May 2,HOU,vs SEA,4,1,1,4,0,0,1,3,1,1,1,0,0,0.371,0.412,0.524,0,0,0
1,Jose Carlos Altuve,May 3,HOU,vs SEA,3,0,0,0,0,0,0,0,1,1,1,0,0,0.361,0.407,0.509,0,0,0
1,Jose Carlos Altuve,May 4,HOU,vs TEX,3,1,1,2,1,0,0,0,1,0,0,1,0,0.36,0.41,0.514,0,0,0
1,Jose Carlos Altuve,May 5,HOU,vs TEX,4,0,0,0,0,0,0,0,0,0,2,0,0,0.348,0.397,0.496,0,0,0
1,Jose Carlos Altuve,May 6,HOU,vs TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0.388,0.483,0,0,0
1,Jose Carlos Altuve,May 7,HOU,@ LAA,4,0,1,1,0,0,0,1,1,1,0,1,0,0.336,0.388,0.475,0,0,0
1,Jose Carlos Altuve,May 8,HOU,@ LAA,4,0,3,3,0,0,0,0,0,0,0,0,2,0.349,0.399,0.484,0,0,0
1,Jose Carlos Altuve,May 9,HOU,@ LAA,3,1,1,4,0,0,1,1,1,0,1,0,0,0.349,0.401,0.504,0,0,0
1,Jose Carlos Altuve,May 10,HOU,@ LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.39,0.489,0,0,0
1,Jose Carlos Altuve,May 12,HOU,vs SF,4,0,0,0,0,0,0,0,0,0,1,0,0,0.328,0.38,0.474,0,0,0
1,Jose Carlos Altuve,May 13,HOU,vs SF,4,0,1,1,0,0,0,0,0,0,0,0,0,0.326,0.377,0.468,0,0,0
1,Jose Carlos Altuve,May 14,HOU,vs TOR,3,2,2,3,1,0,0,0,1,1,0,2,0,0.333,0.386,0.479,0,0,0
1,Jose Carlos Altuve,May 15,HOU,vs TOR,4,1,2,5,0,0,1,3,0,0,1,0,0,0.338,0.389,0.5,0,0,0
1,Jose Carlos Altuve,May 16,HOU,vs TOR,3,1,0,0,0,0,0,0,1,0,0,0,0,0.331,0.386,0.49,0,0,0
1,Jose Carlos Altuve,May 17,HOU,vs TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0.376,0.477,0,0,0
1,Jose Carlos Altuve,May 18,HOU,vs OAK,3,1,0,0,0,0,0,0,0,0,0,1,0,0.316,0.374,0.468,1,0,0
1,Jose Carlos Altuve,May 19,HOU,vs OAK,5,0,2,2,0,0,0,0,0,0,1,0,1,0.319,0.374,0.466,0,0,0
1,Jose Carlos Altuve,May 20,HOU,vs OAK,5,0,0,0,0,0,0,0,0,0,1,0,0,0.31,0.364,0.452,0,0,0
1,Jose Carlos Altuve,May 21,HOU,@ DET,5,0,1,1,0,0,0,0,0,0,1,0,0,0.306,0.36,0.445,0,0,0
1,Jose Carlos Altuve,May 22,HOU,@ DET,4,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.352,0.435,0,0,0
1,Jose Carlos Altuve,May 23,HOU,@ DET,3,0,0,0,0,0,0,1,0,0,1,0,0,0.294,0.345,0.428,0,0,1
1,Jose Carlos Altuve,May 25,HOU,@ BAL,4,1,2,2,0,0,0,0,0,0,0,0,0,0.299,0.348,0.429,0,0,0
1,Jose Carlos Altuve,May 26,HOU,@ BAL,5,0,1,1,0,0,0,0,0,0,0,1,0,0.296,0.345,0.423,0,0,0
1,Jose Carlos Altuve,May 27,HOU,@ BAL,5,0,2,3,1,0,0,0,0,0,0,0,0,0.299,0.346,0.428,0,0,0
1,Jose Carlos Altuve,May 29,HOU,vs CWS,4,1,2,2,0,0,0,0,1,0,0,0,0,0.303,0.352,0.429,0,0,0
1,Jose Carlos Altuve,May 30,HOU,vs CWS,4,0,0,0,0,0,0,0,0,0,1,0,0,0.297,0.345,0.421,0,0,0
1,Jose Carlos Altuve,May 31,HOU,vs CWS,4,0,1,1,0,0,0,0,0,0,0,0,0,0.296,0.344,0.417,0,0,0
1,Jose Carlos Altuve,Jun 1,HOU,vs BAL,3,0,1,1,0,0,0,1,0,0,0,0,0,0.297,0.342,0.416,0,0,1
1,Jose Carlos Altuve,Jun 2,HOU,vs BAL,4,1,2,2,0,0,0,0,0,0,1,0,0,0.3,0.345,0.418,0,0,0
1,Jose Carlos Altuve,Jun 3,HOU,vs BAL,3,0,0,0,0,0,0,0,0,0,1,0,0,0.296,0.34,0.412,0,0,0
1,Jose Carlos Altuve,Jun 4,HOU,vs BAL,4,0,1,1,0,0,0,0,0,0,0,1,0,0.295,0.339,0.409,0,0,0
1,Jose Carlos Altuve,Jun 5,HOU,@ TOR,4,0,1,1,0,0,0,0,0,0,1,0,0,0.295,0.337,0.406,0,0,0
1,Jose Carlos Altuve,Jun 6,HOU,@ TOR,4,0,3,3,0,0,0,1,0,0,0,0,1,0.303,0.344,0.412,0,0,0
1,Jose Carlos Altuve,Jun 7,HOU,@ TOR,5,1,0,0,0,0,0,0,0,0,1,1,0,0.296,0.337,0.403,0,0,0
1,Jose Carlos Altuve,Jun 8,HOU,@ CWS,4,0,2,3,1,0,0,0,0,0,2,0,0,0.3,0.34,0.409,0,0,0
1,Jose Carlos Altuve,Jun 9,HOU,@ CWS,4,0,0,0,0,0,0,0,0,0,1,0,0,0.295,0.335,0.402,0,0,0
1,Jose Carlos Altuve,Jun 10,HOU,@ CWS,5,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0.328,0.394,0,0,0
1,Jose Carlos Altuve,Jun 12,HOU,vs SEA,2,1,1,1,0,0,0,0,0,0,0,0,0,0.29,0.33,0.395,0,0,0
1,Jose Carlos Altuve,Jun 16,HOU,vs COL,4,1,1,1,0,0,0,1,1,0,0,0,0,0.29,0.331,0.393,0,0,0
1,Jose Carlos Altuve,Jun 17,HOU,@ COL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.328,0.39,0,0,0
1,Jose Carlos Altuve,Jun 22,HOU,@ LAA,4,0,1,2,1,0,0,1,0,0,1,0,0,0.287,0.327,0.391,0,0,0
1,Jose Carlos Altuve,Jun 23,HOU,@ LAA,3,1,1,1,0,0,0,0,1,1,1,0,0,0.287,0.33,0.391,0,0,0
1,Jose Carlos Altuve,Jun 24,HOU,@ LAA,6,1,1,1,0,0,0,0,0,0,0,1,0,0.285,0.326,0.386,0,0,0
1,Jose Carlos Altuve,Jun 25,HOU,vs NYY,4,3,3,5,2,0,0,0,0,0,0,2,0,0.292,0.332,0.399,0,0,0
1,Jose Carlos Altuve,Jun 26,HOU,vs NYY,4,1,1,1,0,0,0,0,0,0,0,1,0,0.291,0.331,0.396,0,0,0
1,Jose Carlos Altuve,Jun 27,HOU,vs NYY,4,1,1,4,0,0,1,1,1,0,1,0,0,0.29,0.332,0.405,0,0,0
1,Jose Carlos Altuve,Jun 28,HOU,vs NYY,2,0,1,1,0,0,0,0,0,0,0,0,1,0.292,0.333,0.406,0,1,0
1,Jose Carlos Altuve,Jun 29,HOU,vs KC,3,1,1,4,0,0,1,1,1,0,0,0,0,0.292,0.336,0.415,0,0,0
1,Jose Carlos Altuve,Jun 30,HOU,vs KC,4,0,1,2,1,0,0,1,0,0,0,0,0,0.292,0.334,0.417,0,0,0
1,Jose Carlos Altuve,Jul 1,HOU,vs KC,4,2,3,3,0,0,0,1,0,0,0,2,0,0.298,0.342,0.421,1,0,0
1,Jose Carlos Altuve,Jul 3,HOU,@ BOS,5,2,3,3,0,0,0,2,0,0,0,0,0,0.303,0.348,0.424,1,0,0
1,Jose Carlos Altuve,Jul 4,HOU,@ BOS,4,1,1,1,0,0,0,0,0,0,1,0,0,0.302,0.347,0.422,0,0,0
1,Jose Carlos Altuve,Jul 5,HOU,@ BOS,5,1,1,1,0,0,0,0,0,0,2,1,0,0.301,0.344,0.418,0,0,0
1,Jose Carlos Altuve,Jul 6,HOU,@ CLE,4,1,2,3,1,0,0,1,1,0,0,0,1,0.303,0.348,0.423,0,0,0
1,Jose Carlos Altuve,Jul 7,HOU,@ CLE,4,0,0,0,0,0,0,0,0,0,1,0,0,0.299,0.344,0.417,0,0,0
1,Jose Carlos Altuve,Jul 8,HOU,@ CLE,4,1,1,1,0,0,0,0,0,0,0,1,0,0.299,0.343,0.415,0,0,0
1,Jose Carlos Altuve,Jul 9,HOU,@ CLE,4,0,1,1,0,0,0,0,0,0,0,0,0,0.298,0.342,0.413,0,0,0
1,Jose Carlos Altuve,Jul 10,HOU,@ TB,4,0,1,1,0,0,0,0,0,0,0,0,0,0.298,0.341,0.411,0,0,0
1,Jose Carlos Altuve,Jul 11,HOU,@ TB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.337,0.406,0,0,0
1,Jose Carlos Altuve,Jul 12,HOU,@ TB,5,1,1,4,0,0,1,2,0,0,0,0,0,0.293,0.335,0.412,0,0,0
1,Jose Carlos Altuve,Jul 17,HOU,vs TEX,3,0,1,2,1,0,0,1,1,0,0,0,0,0.293,0.337,0.414,0,0,0
1,Jose Carlos Altuve,Jul 18,HOU,vs TEX,5,1,2,3,1,0,0,1,0,0,0,1,0,0.294,0.338,0.417,0,0,0
1,Jose Carlos Altuve,Jul 19,HOU,vs TEX,5,1,1,2,1,0,0,0,0,0,0,0,0,0.293,0.336,0.417,0,0,0
1,Jose Carlos Altuve,Jul 21,HOU,vs BOS,3,2,2,2,0,0,0,1,2,0,1,1,0,0.296,0.342,0.419,0,0,0
1,Jose Carlos Altuve,Jul 22,HOU,vs BOS,3,1,1,1,0,0,0,0,0,0,0,0,1,0.297,0.344,0.418,1,0,0
1,Jose Carlos Altuve,Jul 23,HOU,vs BOS,5,2,4,8,1,0,1,1,0,0,0,0,0,0.304,0.35,0.435,0,0,0
1,Jose Carlos Altuve,Jul 24,HOU,@ KC,5,0,1,1,0,0,0,1,0,0,0,0,0,0.302,0.348,0.431,0,0,0
1,Jose Carlos Altuve,Jul 25,HOU,@ KC,4,1,2,2,0,0,0,0,0,0,0,0,0,0.304,0.349,0.432,0,0,0
1,Jose Carlos Altuve,Jul 26,HOU,@ KC,4,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0.346,0.427,0,0,0
1,Jose Carlos Altuve,Jul 28,HOU,vs LAA,5,1,3,4,1,0,0,4,0,0,1,0,0,0.305,0.349,0.432,0,0,0
1,Jose Carlos Altuve,Jul 29,HOU,vs LAA,4,0,1,1,0,0,0,1,0,0,0,0,0,0.304,0.348,0.43,0,0,0
1,Jose Carlos Altuve,Jul 30,HOU,vs LAA,3,0,0,0,0,0,0,0,0,0,1,0,0,0.302,0.347,0.427,1,0,0
1,Jose Carlos Altuve,Jul 31,HOU,vs AZ,5,0,0,0,0,0,0,0,0,0,2,0,0,0.298,0.343,0.422,0,0,0
1,Jose Carlos Altuve,Aug 1,HOU,vs AZ,5,0,1,1,0,0,0,0,0,0,1,0,0,0.297,0.341,0.419,0,0,0
1,Jose Carlos Altuve,Aug 2,HOU,vs AZ,4,0,2,2,0,0,0,0,0,0,1,1,0,0.299,0.344,0.42,1,0,0
1,Jose Carlos Altuve,Aug 3,HOU,@ TEX,5,1,1,1,0,0,0,0,0,0,1,0,0,0.298,0.343,0.417,0,0,0
1,Jose Carlos Altuve,Aug 4,HOU,@ TEX,5,1,1,1,0,0,0,0,0,0,2,0,0,0.297,0.341,0.414,0,0,0
1,Jose Carlos Altuve,Aug 5,HOU,@ TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.339,0.41,1,0,0
1,Jose Carlos Altuve,Aug 6,HOU,@ OAK,5,2,3,3,0,0,0,0,0,0,1,2,0,0.297,0.342,0.412,0,0,0
1,Jose Carlos Altuve,Aug 7,HOU,@ OAK,4,0,1,1,0,0,0,0,0,0,0,0,0,0.297,0.341,0.411,0,0,0
1,Jose Carlos Altuve,Aug 8,HOU,@ OAK,5,0,2,2,0,0,0,0,0,0,0,0,0,0.298,0.342,0.411,0,0,0
1,Jose Carlos Altuve,Aug 9,HOU,@ OAK,3,1,1,1,0,0,0,0,1,0,0,0,1,0.298,0.343,0.41,0,0,0
1,Jose Carlos Altuve,Aug 11,HOU,@ SF,4,0,2,2,0,0,0,0,0,0,0,0,1,0.3,0.345,0.411,0,0,0
1,Jose Carlos Altuve,Aug 12,HOU,@ SF,3,0,0,0,0,0,0,0,1,0,1,0,0,0.298,0.344,0.408,0,0,0
1,Jose Carlos Altuve,Aug 14,HOU,vs DET,4,0,2,2,0,0,0,1,0,0,0,1,0,0.3,0.345,0.409,0,0,0
1,Jose Carlos Altuve,Aug 15,HOU,vs DET,5,0,1,1,0,0,0,0,0,0,0,0,0,0.299,0.344,0.407,0,0,0
1,Jose Carlos Altuve,Aug 16,HOU,vs DET,5,1,3,3,0,0,0,1,0,0,0,0,0,0.302,0.346,0.409,0,0,0
1,Jose Carlos Altuve,Aug 17,HOU,vs TB,5,0,2,2,0,0,0,0,0,0,0,0,0,0.303,0.347,0.409,0,0,0
1,Jose Carlos Altuve,Aug 18,HOU,vs TB,5,1,3,3,0,0,0,0,0,0,0,0,0,0.307,0.349,0.411,0,0,0
1,Jose Carlos Altuve,Aug 19,HOU,vs TB,6,0,2,3,1,0,0,0,0,0,1,1,0,0.307,0.349,0.412,0,0,0
1,Jose Carlos Altuve,Aug 20,HOU,vs TB,3,0,0,0,0,0,0,0,1,0,2,0,0,0.305,0.349,0.409,0,0,0
1,Jose Carlos Altuve,Aug 21,HOU,vs LAD,4,0,1,1,0,0,0,0,0,0,1,0,0,0.304,0.348,0.408,0,0,0
1,Jose Carlos Altuve,Aug 22,HOU,vs LAD,3,2,2,7,0,1,1,1,0,0,0,0,0,0.307,0.35,0.42,0,0,0
1,Jose Carlos Altuve,Aug 23,HOU,vs LAD,4,1,3,4,1,0,0,0,0,0,1,0,0,0.31,0.353,0.425,0,0,0
1,Jose Carlos Altuve,Aug 24,HOU,@ NYY,3,0,0,0,0,0,0,0,1,0,1,0,0,0.308,0.352,0.422,0,0,0
1,Jose Carlos Altuve,Aug 25,HOU,@ NYY,3,0,1,1,0,0,0,0,1,0,0,0,0,0.309,0.353,0.422,0,0,0
1,Jose Carlos Altuve,Aug 26,HOU,@ NYY,3,0,1,1,0,0,0,1,0,0,0,1,0,0.309,0.353,0.421,1,0,1
1,Jose Carlos Altuve,Aug 28,HOU,@ MIN,5,0,2,2,0,0,0,0,0,0,1,0,0,0.31,0.354,0.421,0,0,0
1,Jose Carlos Altuve,Aug 29,HOU,@ MIN,5,0,1,1,0,0,0,0,0,0,1,1,0,0.309,0.353,0.419,0,0,0
1,Jose Carlos Altuve,Aug 30,HOU,@ MIN,5,1,4,8,1,0,1,2,0,0,0,0,0,0.313,0.357,0.431,0,0,0
1,Jose Carlos Altuve,Aug 31,HOU,vs SEA,5,2,3,3,0,0,0,0,0,0,0,1,0,0.316,0.359,0.432,0,0,0
1,Jose Carlos Altuve,Sep 1,HOU,vs SEA,4,0,2,2,0,0,0,1,1,0,1,1,0,0.318,0.361,0.433,0,0,0
1,Jose Carlos Altuve,Sep 2,HOU,vs SEA,4,0,0,0,0,0,0,0,0,0,1,0,0,0.315,0.358,0.429,0,0,0
1,Jose Carlos Altuve,Sep 4,HOU,vs MIN,4,0,1,1,0,0,0,0,0,0,0,0,0,0.315,0.358,0.428,0,0,0
1,Jose Carlos Altuve,Sep 5,HOU,vs MIN,5,0,0,0,0,0,0,0,0,0,1,0,0,0.312,0.354,0.424,0,0,0
1,Jose Carlos Altuve,Sep 6,HOU,vs MIN,5,1,3,5,2,0,0,1,0,0,1,0,0,0.315,0.357,0.429,0,0,0
1,Jose Carlos Altuve,Sep 7,HOU,@ OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0.354,0.426,0,1,0
1,Jose Carlos Altuve,Sep 8,HOU,@ OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.352,0.423,0,0,0
1,Jose Carlos Altuve,Sep 9,HOU,@ OAK,5,0,2,4,2,0,0,1,0,0,0,0,0,0.311,0.352,0.426,0,0,0
1,Jose Carlos Altuve,Sep 11,HOU,@ LAA,4,0,1,2,1,0,0,0,0,0,0,1,0,0.31,0.351,0.427,0,0,0
1,Jose Carlos Altuve,Sep 12,HOU,@ LAA,4,0,2,3,1,0,0,0,0,0,0,0,1,0.312,0.352,0.429,0,0,0
1,Jose Carlos Altuve,Sep 13,HOU,@ LAA,4,1,2,3,1,0,0,1,1,0,0,0,0,0.313,0.355,0.432,0,0,0
1,Jose Carlos Altuve,Sep 14,HOU,@ TEX,5,1,2,5,0,0,1,1,0,0,0,0,0,0.314,0.355,0.437,0,0,0
1,Jose Carlos Altuve,Sep 15,HOU,@ TEX,5,0,1,3,0,1,0,0,0,0,0,0,0,0.313,0.354,0.438,0,0,0
1,Jose Carlos Altuve,Sep 16,HOU,@ TEX,3,1,1,1,0,0,0,0,0,0,0,0,0,0.313,0.354,0.438,0,0,0
1,Jose Carlos Altuve,Sep 17,HOU,@ TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.351,0.435,0,0,0
1,Jose Carlos Altuve,Sep 18,HOU,vs OAK,3,2,1,1,0,0,0,0,1,0,1,0,0,0.311,0.352,0.434,0,0,0
1,Jose Carlos Altuve,Sep 19,HOU,vs OAK,5,1,3,4,1,0,0,0,0,0,0,0,0,0.313,0.354,0.437,0,0,0
1,Jose Carlos Altuve,Sep 20,HOU,vs OAK,4,0,0,0,0,0,0,0,0,0,1,0,0,0.311,0.352,0.434,0,0,0
1,Jose Carlos Altuve,Sep 21,HOU,vs LAA,4,1,3,6,1,1,0,0,0,0,0,0,1,0.314,0.354,0.441,0,0,0
1,Jose Carlos Altuve,Sep 22,HOU,vs LAA,5,0,1,2,1,0,0,0,0,0,1,0,0,0.313,0.353,0.441,0,0,0
1,Jose Carlos Altuve,Sep 23,HOU,vs LAA,4,3,2,3,1,0,0,0,1,1,0,1,0,0.314,0.355,0.443,0,0,0
1,Jose Carlos Altuve,Sep 25,HOU,vs TEX,4,0,1,2,1,0,0,0,0,0,1,0,0,0.314,0.354,0.444,0,0,0
1,Jose Carlos Altuve,Sep 26,HOU,vs TEX,4,2,2,8,0,0,2,2,1,0,0,0,0,0.315,0.356,0.454,0,0,0
1,Jose Carlos Altuve,Sep 27,HOU,vs TEX,4,0,1,2,1,0,0,0,0,0,1,0,0,0.315,0.356,0.454,0,0,0
1,Jose Carlos Altuve,Sep 28,HOU,@ SEA,5,0,0,0,0,0,0,0,0,0,2,0,0,0.312,0.353,0.45,0,0,0
1,Jose Carlos Altuve,Sep 29,HOU,@ SEA,5,1,1,1,0,0,0,0,0,0,1,0,0,0.311,0.352,0.448,0,0,0
1,Jose Carlos Altuve,Sep 30,HOU,@ SEA,5,1,1,2,1,0,0,1,0,0,0,0,0,0.31,0.351,0.448,0,0,0
1,Jose Carlos Altuve,Oct 2,HOU,@ AZ,4,0,1,2,1,0,0,2,0,0,1,0,0,0.31,0.349,0.448,0,0,2
1,Jose Carlos Altuve,Oct 3,HOU,@ AZ,4,2,2,6,1,0,1,2,0,0,0,0,0,0.311,0.351,0.455,1,0,0
1,Jose Carlos Altuve,Oct 4,HOU,@ AZ,5,2,3,5,0,1,0,0,0,0,0,0,0,0.313,0.353,0.459,0,0,0
2,Xander Jan Bogaerts,Apr 6,BOS,@ PHI,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,0,0
2,Xander Jan Bogaerts,Apr 8,BOS,@ PHI,4,0,1,1,0,0,0,1,0,0,2,0,0,0.143,0.25,0.143,0,0,0
2,Xander Jan Bogaerts,Apr 9,BOS,@ PHI,4,1,3,5,0,1,0,3,1,0,0,0,0,0.364,0.462,0.545,0,0,0
2,Xander Jan Bogaerts,Apr 10,BOS,@ NYY,8,1,4,4,0,0,0,0,1,0,1,1,0,0.421,0.5,0.526,0,0,0
2,Xander Jan Bogaerts,Apr 11,BOS,@ NYY,4,2,1,1,0,0,0,0,0,0,0,1,0,0.391,0.462,0.478,0,0,0
2,Xander Jan Bogaerts,Apr 12,BOS,@ NYY,4,0,2,3,1,0,0,2,0,0,0,0,0,0.407,0.467,0.519,0,0,0
2,Xander Jan Bogaerts,Apr 13,BOS,vs WSH,3,2,2,2,0,0,0,1,1,0,0,0,0,0.433,0.5,0.533,0,0,0
2,Xander Jan Bogaerts,Apr 15,BOS,vs WSH,4,0,0,0,0,0,0,0,0,0,2,0,0,0.382,0.447,0.471,0,0,0
2,Xander Jan Bogaerts,Apr 17,BOS,vs BAL,4,1,2,2,0,0,0,1,0,0,0,0,0,0.395,0.452,0.474,0,0,0
2,Xander Jan Bogaerts,Apr 18,BOS,vs BAL,3,0,0,0,0,0,0,0,1,0,1,0,0,0.366,0.435,0.439,0,0,0
2,Xander Jan Bogaerts,Apr 19,BOS,vs BAL,4,0,0,0,0,0,0,0,0,0,1,0,0,0.333,0.4,0.4,0,0,0
2,Xander Jan Bogaerts,Apr 20,BOS,vs BAL,2,1,0,0,0,0,0,0,1,0,0,0,0,0.319,0.396,0.383,0,0,0
2,Xander Jan Bogaerts,Apr 22,BOS,@ TB,4,0,0,0,0,0,0,0,0,0,3,0,0,0.294,0.368,0.353,0,0,0
2,Xander Jan Bogaerts,Apr 23,BOS,@ TB,2,0,1,1,0,0,0,0,1,0,0,0,0,0.302,0.383,0.358,0,0,0
2,Xander Jan Bogaerts,Apr 24,BOS,@ BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.383,0.358,0,0,0
2,Xander Jan Bogaerts,Apr 25,BOS,@ BAL,4,1,1,4,0,0,1,1,0,0,1,0,0,0.298,0.375,0.404,0,0,0
2,Xander Jan Bogaerts,Apr 26,BOS,@ BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.353,0.377,0,0,0
2,Xander Jan Bogaerts,Apr 27,BOS,vs TOR,4,1,1,1,0,0,0,0,0,0,1,0,0,0.277,0.347,0.369,0,0,0
2,Xander Jan Bogaerts,Apr 28,BOS,vs TOR,5,1,1,1,0,0,0,1,0,0,1,0,0,0.271,0.338,0.357,0,0,0
2,Xander Jan Bogaerts,Apr 29,BOS,vs TOR,3,0,1,1,0,0,0,0,0,0,0,0,0,0.274,0.338,0.356,0,0,0
2,Xander Jan Bogaerts,May 1,BOS,vs NYY,3,1,1,2,1,0,0,0,1,0,1,0,0,0.276,0.345,0.368,0,0,0
2,Xander Jan Bogaerts,May 2,BOS,vs NYY,4,0,0,0,0,0,0,0,0,0,1,0,0,0.263,0.33,0.35,0,0,0
2,Xander Jan Bogaerts,May 3,BOS,vs NYY,4,0,1,1,0,0,0,0,0,0,2,0,0,0.262,0.326,0.345,0,0,0
2,Xander Jan Bogaerts,May 4,BOS,vs TB,3,0,1,3,0,1,0,1,0,0,1,0,0,0.264,0.326,0.368,0,0,0
2,Xander Jan Bogaerts,May 5,BOS,vs TB,2,0,0,0,0,0,0,0,1,0,1,0,0,0.258,0.327,0.36,0,0,0
2,Xander Jan Bogaerts,May 6,BOS,vs TB,4,1,2,3,1,0,0,0,0,0,0,0,0,0.269,0.333,0.376,0,0,0
2,Xander Jan Bogaerts,May 8,BOS,@ TOR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.324,0.365,0,0,0
2,Xander Jan Bogaerts,May 9,BOS,@ TOR,4,0,1,1,0,0,0,0,0,0,0,0,0,0.26,0.321,0.36,0,0,0
2,Xander Jan Bogaerts,May 10,BOS,@ TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.31,0.346,0,0,0
2,Xander Jan Bogaerts,May 11,BOS,@ OAK,4,1,2,2,0,0,0,0,0,0,0,0,0,0.259,0.316,0.352,0,1,0
2,Xander Jan Bogaerts,May 12,BOS,@ OAK,3,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.308,0.342,0,0,0
2,Xander Jan Bogaerts,May 14,BOS,@ SEA,3,0,1,1,0,0,0,0,0,0,0,0,0,0.254,0.309,0.342,0,1,0
2,Xander Jan Bogaerts,May 15,BOS,@ SEA,3,0,2,4,0,1,0,1,0,0,0,0,0,0.265,0.317,0.368,0,0,0
2,Xander Jan Bogaerts,May 16,BOS,@ SEA,3,1,0,0,0,0,0,0,1,0,0,0,0,0.258,0.315,0.358,0,0,0
2,Xander Jan Bogaerts,May 17,BOS,@ SEA,3,0,1,1,0,0,0,0,0,0,0,0,0,0.26,0.316,0.358,0,0,0
